M_A2_1,M_A2_2,M_H,pt_l1,pt_l2,pt_jet1,pt_jet2,pt_jet3,pt_jet4,E_l1,E_l2,E_j1,E_j2,E_j3,E_j4,eta_l1,eta_l2,eta_j1,eta_j2,eta_j3,eta_j4,phi_l1,phi_l2,phi_j1,phi_j2,phi_j3,phi_j4,MZ,pt_z,eta_z,phi_z,pt_A2_1,pt_A2_2,eta_A2_1,MH,pt_H,eta_H,phi_H,eta_A2_2,phi_A2_1,phi_A2_2,MA3,pt_A3,eta_A3,phi_A3,cos_j1j2,cos_j1j3,cos_j1j4,cos_j2j3,cos_j2j4,cos_j3j4,cos_j1lep1,cos_j1lep2,cos_j2lep1,cos_j2lep2,cos_j3lep1,cos_j3lep2,cos_j4lep1,cos_j4lep2,cos_lep1lep2,DR_j1j2,DR_j1j3,DR_j1j4,DR_j2j3,DR_j2j4,DR_j3j4,DR_j1lep1,DR_j1lep2,DR_j2lep1,DR_j2lep2,DR_j3lep1,DR_j3lep2,DR_j4lep1,DR_j4lep2,DR_lep1lep2,DPhi_j1j2,DPhi_j1j3,DPhi_j1j4,DPhi_j2j3,DPhi_j2j4,DPhi_j3j4,DPhi_j1lep1,DPhi_j1lep2,DPhi_j2lep1,DPhi_j2lep2,DPhi_j3lep1,DPhi_j3lep2,DPhi_j4lep1,DPhi_j4lep2,DPhi_lep1lep2,DTheta_j1j2,DTheta_j1j3,DTheta_j1j4,DTheta_j2j3,DTheta_j2j4,DTheta_j3j4,DTheta_j1lep1,DTheta_j1lep2,DTheta_j2lep1,DTheta_j2lep2,DTheta_j3lep1,DTheta_j3lep2,DTheta_j4lep1,DTheta_j4lep2,DTheta_lep1lep2,xs_weight,DPhi_A2A2,DPhi_A2H2_1,DPhi_A2H2_2,DPhi_A2Z0_1,DPhi_A2Z0_1.1,DPhi_H2Z0,DR_A2A2,DR_A2H2_1,DR_A2H2_2,DR_A2Z0_1,DR_A2Z0_1.1,DR_H2Z0,DTheta_A2A2,DTheta_A2H2_1,DTheta_A2H2_2,DTheta_A2Z0_1,DTheta_A2Z0_1.1,DTheta_H2Z0,cos_A2A2,cos_A2H2_1,cos_A2H2_2,cos_A2Z0_1,cos_A2Z0_2,cos_H2Z0_2
186.00576947525246,176.15602745119358,390.61519069157015,76.88996124267578,25.02778244018555,100.61277770996094,82.45661163330078,114.62644958496094,52.370872497558594,109.94874324871591,27.65395353150458,112.23852101504072,127.54645226444626,130.63285751056222,161.1981610734949,-0.8969373703002929,0.4541912674903869,-0.4279730319976807,0.9969047904014589,0.4776346385478973,1.7862075567245477,3.0311896800994877,-2.105563879013061,-1.1161091327667236,-2.489156007766724,1.8037176132202148,-0.2249436229467392,79.65658284006841,90.1285511025864,-0.6863255356760114,-2.9961548609371955,102.83382049966738,142.0627131229541,1.456785936586007,390.61519069157015,108.18121641267156,1.0854447546208117,2.2105474064400696,0.3591356997474283,1.3293000881008723,-1.721534952675319,632.4197237548736,101.29939480055404,1.405032554281452,-2.5832792508435305,-0.19011154991791376,-0.9789165606918601,-0.19409175257119485,0.1008022400322134,0.5833822096702307,0.29095974584438905,-0.05411051522678983,0.2830358723359404,-0.21507774843948912,0.8685508439945538,-0.106731009163086,-0.394372200983039,-0.9022538767037044,0.31213306221367026,-0.043436079872198,1.9787709644403464,3.057043257713515,2.3867910770251815,2.0569351226523995,2.3978441526707863,2.414089785677365,2.1867644288285577,1.3256072367638456,2.041705760986547,0.6645907682117717,1.8428607876011205,2.3740195690564945,4.0450352946725845,2.3045606831481145,1.77196341633628,1.373046875,-2.9198267459869385,-0.8911655098199844,1.990311686192648,-2.2642123848199844,2.028661236166954,2.1358864943133757,0.989454746246338,0.7628396193133753,-0.3835921287536621,-1.2274720668792725,-2.37390381494631,3.02705200413336,1.8806202560663223,-1.1464317480670374,1.2792377697999813,0.8759220360525479,1.6541701312116683,-0.4033157337474333,0.3749323614116866,0.7782480951591199,-0.3808663496041811,0.8548119788126443,-1.660104119404162,-0.4244257909873369,-1.256788385656729,-0.021110057239903668,-2.0350364808158488,-0.7993581523990235,1.2356783284168251,0.00024173040583264083,3.0508350407761915,-0.8812473183391976,2.3511029480641965,-1.957730358141518,1.2746199082618763,-1.0764830398023209,3.2422878478721864,0.9562902851662436,2.460733613292432,2.902694427205522,1.648528163335592,2.0731583867520915,-0.7613397557293575,-0.1936422755931264,0.5676974801362312,-1.7510279342953798,-0.9896881785660224,-1.5573856587022537,-0.10423857585356723,0.8838137417774742,-0.12653944129086078,-0.6682530615847424,0.014937580088233838,-0.24256993244208835
108.95567955634995,88.02635946254387,470.4950176430823,137.1509857177735,62.81936264038086,96.2029037475586,94.6287078857422,54.58450698852539,38.83825302124024,150.60678327777882,62.911058214729785,204.34485574394,148.83415615095763,83.34734907691502,118.83095665472432,-0.4394219517707824,-0.05402435734868051,1.3799166679382322,1.015983819961548,-0.975969851016998,-1.7783625125885012,-3.019038677215576,0.07786666601896286,-2.613323211669922,-1.560737133026123,1.766541600227356,-0.18509282171726227,189.05388843733692,74.44724691027395,-0.7950088494609066,-2.9813346752944336,165.00924344897638,53.96202964214917,1.3374758487569438,470.4950176430823,219.6446165994767,0.9049046553742705,-2.3582428262904984,-1.8861880550990544,-2.091822456419242,1.0347997558260098,748.4275072613109,167.91717090720033,0.3116878001238795,-2.4382856340641625,0.8268187940697733,-0.7638068755334894,-0.9495956461063104,-0.9923991991200518,-0.684828594766897,0.629061507363475,0.03200453073253564,-0.4729707985638473,-0.2519597833754531,-0.08477501804692314,0.354364909349581,-0.03695003880592347,0.10517415162098433,0.3676818467506365,-0.8861216915042575,1.1137255365623748,3.0286680567465107,3.983846157777464,3.5644442906439826,3.1146057049765288,2.110144758129856,1.8640273743021127,3.049375316647001,2.060303218989167,1.957023226677636,1.5908188059229285,1.9239559575829792,3.1343278286259304,1.7442734205984929,3.1207938109944044,-1.0525860786437988,1.9033204952823084,-2.42823038995266,2.9559065739261072,-1.3756443113088608,1.9516344219446184,0.4057154655456543,-2.6911898776888847,1.4583015441894531,-1.638603799045086,-1.497605029736654,1.688674934208393,2.833945855498314,-0.26295948773622513,-3.0969053432345386,-0.2017643857649281,-1.9278831893823136,-2.3139556560910277,-1.7261188036173856,-2.112191270326099,-0.3860724667087134,-1.5037563289249218,-1.1318273741843523,-1.3019919431599938,-0.930062988419424,0.42412686045739206,0.7960558151979615,0.8101993271661054,1.1821282819066752,0.3719289547405695,0.00024173040583264083,-3.1266222122452523,0.2664203698712564,-2.8901427250630785,0.8895122188751919,-2.267050876059143,0.6230918490039357,4.490854642841326,0.5080331198129185,4.017850605696081,2.310567673897812,2.5159872283971607,1.8105108053298544,-2.3271579487700973,-0.2554670161110473,2.07169093265905,-1.7798324998116564,0.5473254489584409,-1.5243654837006093,-0.9775058979937205,0.9554960204402516,-0.8860373039346009,-0.3439255396104792,0.4888639127457176,-0.051611643975860565
229.2823183213308,217.67619292971352,696.7104863235039,203.2848358154297,38.09471893310547,98.93785095214844,91.56757354736328,74.99008178710938,54.10412979125976,602.8332481510511,61.64572243747435,102.02097004736851,274.6747074943563,117.0170468331184,105.77206825799348,1.7504559755325315,-1.0614230632781982,-0.21800345182418826,1.7597734928131112,-0.9939463138580324,1.284311652183533,-0.3772494792938232,-1.729288101196289,2.264124870300293,2.8341917991638184,2.1715953350067143,-1.6506075859069824,354.9290080113466,214.79554724443094,1.615772576998255,-0.5512528774473737,47.37335150818654,182.83070428521663,0.0590344713863867,696.7104863235039,171.77254638064554,1.8304145468834128,-0.6545387996583006,1.0742974114691093,2.9734879255381865,2.5378227688912847,1011.135136596884,14.255247391666572,4.667179119601832,-3.087418555608888,0.07258300199551299,0.7960546086625571,-0.5435557513924006,-0.5438041829678477,0.7695099688205125,-0.9111865833967762,-0.4910483095274877,-0.2287837989274688,0.7748284461346119,-0.7716293592123586,-0.8966713422853967,0.3049503862599865,0.8582201918096509,-0.3574600155809185,-0.6949342330791352,2.058294912329801,0.7814403624352398,2.8047316411750693,2.8323147508648217,1.8601763052823603,3.3536388692497585,3.2941904880931347,2.440166795578621,3.0717581600961363,3.304018264832326,3.7454444079973888,2.3832572912236816,1.3559983030475906,2.3470538934605907,3.1200436157238367,-0.5700669288635254,0.0925295352935791,-2.368452850972311,0.6625964641571045,-1.7983859221087857,-2.46098238626589,2.6413743495941158,-2.2897723356830038,-3.0717440287219446,-1.7197054068194788,2.548844814300537,-2.3823018709765837,-1.2733581066131592,0.07868051528930664,1.3520386219024658,1.4462637016442548,-0.6455404165750365,1.2469391442004245,-2.0918041182192915,-0.19932455744383065,1.8924795607754603,1.4431354339420577,-0.6883514568359239,-0.003128267702197429,-2.134615158480179,2.088675850517094,-0.04281104026088745,0.1961962897416332,-1.935290601036348,-2.1314868907779814,0.00024173040583264083,0.43566515664690186,-2.655158581983099,-3.0908237386300015,-2.758444504194026,3.0890756463386584,-0.10328592221092693,1.104790915160685,3.191810531241845,3.181965509829713,3.1674042388337886,3.1361734173491453,0.2381998256992281,0.8535637948688474,1.1938087895615386,0.3402449946926911,1.1194342933387766,0.2658704984699293,-0.07437449622276178,0.6002599811627929,-0.2198983605585052,0.5604045611558945,-0.29954476626653304,0.4973780710525062,0.9965983766057755
173.9230224558102,160.22141113500692,402.8574238829545,108.32415771484376,37.78889465332031,199.6879730224609,74.48934173583984,61.145084381103494,40.69368743896485,254.1307953958257,69.28913968618004,418.58932923269685,125.12172929080769,81.93139813354504,93.13359988282456,-1.4969948530197148,-1.215053796768188,-1.359503984451294,-1.1009482145309448,-0.786767303943634,1.4602245092391963,0.7185587882995605,0.9405918717384338,-1.9053925275802608,-0.5299486517906189,1.4713751077651978,-0.3634853959083557,22.98970849882857,145.4236914181712,-1.4347363344479704,0.7758133079203823,226.27117365325464,63.99857342948063,-1.4637063754198516,402.8574238829545,161.21438021998256,-2.2428241096383483,-0.8816905422696604,0.4485973411556225,-1.5765559437528402,0.8104941301736083,733.9212604223386,166.0939331509474,-2.1743408058166893,-0.4892114426977562,0.7577677415029046,0.22193673148406945,-0.7804993420404384,0.33728821142678606,-0.4586828634352577,-0.6761462981984708,0.614218818051246,0.4831169317336004,0.8052974825944259,0.7039451818671005,0.8285639155985827,0.9050935571641272,-0.7238761876002371,-0.6891031068619705,0.984992288628378,1.3995345446277263,2.96231176420522,3.213774475726435,2.0258347502054797,2.566576657055676,2.9009800544732864,2.627550997991694,2.8496478831404906,1.309818219379616,1.4749608521038111,1.03496646434578,0.6820265123754355,3.148962682074397,2.9761941359035804,0.3588724694673586,-1.3754438757896423,2.9064176718341272,-1.5419071316719055,-2.0013237595558167,-0.16646325588226318,1.8348605036735532,-2.6239513158798218,-2.845984399318695,-1.2485074400901794,-1.4705405235290527,0.7528163194656372,0.5307832360267639,-1.0820441842079165,-1.3040772676467896,-0.2220330834388733,0.13938645456315202,0.35181461593130026,2.1825946434265817,0.21242816136814824,2.04320818886343,1.8307800274952817,-0.06236721165529335,0.07412771689678888,-0.20175366621844534,-0.06525873766636314,-0.4141818275865936,-0.2776868990345114,-2.2449618550818755,-2.1084669265297933,0.13649492855208226,0.00024173040583264083,-2.3870500739264484,-0.6948654014831799,1.6921846724432688,-2.352369251673222,0.034680822253226,-1.6575038501900423,3.0585803177063435,1.0439647359715485,3.1791883227399182,2.3525476317157854,1.8836529651437124,1.8439969809647057,1.5503112525217653,-0.2432275024402868,-1.7935387549620518,0.01289146052106238,-1.5374197920007031,0.2561189629613492,-0.6683032697026718,0.9491839329365828,-0.4344309785020104,0.6624428906084658,0.03312443375442038,0.8645422168210399
479.9527379880016,468.7083917077787,716.4340465760935,215.88029479980472,35.21402359008789,153.35281372070312,105.26448822021484,569.1654052734375,41.85202026367188,237.1869146731964,49.144208403773746,194.28706127175369,371.7853983924545,623.7859082385659,151.24821823432038,0.4407139122486114,-0.8624954223632811,0.7121433019638063,-1.9334108829498295,-0.43290907144546503,1.9539787769317631,1.399219274520874,2.051724910736084,2.1646223068237305,0.5644422173500062,-1.492520093917847,-1.922364830970764,134.04579075384763,244.79566206806308,0.2584386312752116,1.4866738554373378,183.4371104446671,607.4605947782552,-1.0754249067992272,716.4340465760935,427.997032008489,-0.3952125078911207,1.515396790595603,-0.17923512510794767,1.5537314837894127,-1.521235332057417,1591.655589825628,187.2666325672056,-1.2011144395589637,-1.2794395071409423,-0.5935155047584741,-0.8778053189323586,0.4592892887699601,0.2701365219925755,-0.9836995677212382,-0.16108097463005325,0.7725712700029206,0.13615835853391214,-0.22410145305286586,0.6858856906209166,-0.9741688874184741,-0.3175249026705423,0.14913140751110188,-0.8040670120118398,0.22925042039523716,3.091849489231678,2.864829189376496,2.522982708244216,2.546094977863997,4.614759762255472,2.425283508933124,0.8121057292370069,1.578680757529466,2.516609083341093,1.8327219466599525,3.020823346807441,2.7724246452688694,3.3258160244553534,3.642039160385364,1.4574354788848072,1.6001800894737244,-2.626042906438009,-2.196198169385092,2.0569623112678532,2.4868070483207703,0.4298447370529175,0.7654030323028564,0.11289739608764647,-0.8347770571708678,-1.487282693386078,-2.8917393684387207,2.738940302525656,2.961601201687948,2.309095565472738,-0.65250563621521,-1.9420925012941024,-1.078599258150222,0.6306415514898668,0.8634932431438802,2.5727340527839693,1.7092408096400886,-0.231507883556364,-1.4305713469482624,1.7105846177377382,0.5115211543458398,0.847091374593858,-0.35197208879804043,-0.8621494350462308,-2.061212898438129,-1.1990634633918984,0.00024173040583264083,3.07496681584683,0.038334693193809784,-3.03663212265302,0.06705762835207496,-3.0079091874947546,0.02872293515826518,3.2029013477419275,0.6812917556602197,3.0443030201019834,1.3355480761562517,3.0395848396190392,0.6542819107522001,0.7349703098583547,0.5279447706523595,-0.2070255392059952,1.1688622896536285,0.4338919797952738,0.640917519001269,-0.4597880047326904,0.8634281356045249,-0.8403227891932221,0.3898699829645359,-0.9885162347013676,0.8011776676367197
123.98083315892605,122.237922629807,463.58980165880683,119.42842864990234,28.40553092956543,119.10686492919923,44.393226623535156,90.11327362060548,68.80360412597656,181.98698306206435,28.832113884339762,159.90723404240498,132.4489779508585,92.55281407948351,90.98737346825358,0.9834280610084536,-0.1730905175209045,-0.7989629507064819,-1.7534064054489131,0.16982051730155948,-0.7564505934715271,0.5011172294616699,-2.5158464908599854,1.5568242073059082,3.0260915756225586,-1.9308574199676516,-0.7009065747261048,136.32105238102957,91.311511818701,1.1665460992574836,0.4624378321146739,131.25942501845142,130.3822809805477,-1.3267851122906018,463.58980165880683,169.5624572614983,-0.5475978393613793,1.3369720603021675,-0.3151782670492124,1.8999880679545829,-1.4103170699339365,668.7559469044347,70.19986096744329,-1.4368639927528786,0.5424760867485725,0.6503200244841022,-0.8054197494384085,0.058944263934014474,-0.0781474290452418,0.3861666995186558,0.14599396009169285,-0.25872899326404675,-0.3263480569365498,-0.8906444323527373,0.4057807428395265,-0.3638231915470328,0.7808520011844556,-0.3001754486383747,-0.07367927995674689,-0.7708389036646336,1.7520584773062806,2.9586115379099405,2.258130993687602,2.3361730566399497,2.7437225938098857,1.5397263563254358,2.07157788695265,2.297409658568666,3.7236753813348966,1.745521634778174,2.564460553536286,0.6780856810658143,2.1147195932674188,1.9063881759466443,3.231037807302888,-1.4692673683166504,-2.7955036799060267,2.2577307820320134,-1.3262363115893765,-2.5561871568309233,-1.2299508452415466,1.0557069778442385,-2.2105146090136927,2.5249743461608887,-0.7412472406970423,-2.4319746494293213,0.584989070892334,-1.2020238041877749,1.8149399161338808,3.0169637203216557,-0.5024029284540599,0.8944392649084583,0.03225564458904895,1.396842193362518,0.5346585730431088,-0.8621836203194093,1.5803912729482867,0.5531965267449215,2.0827942014023466,1.0555994551989814,0.6859520080398285,-0.3412427381635368,1.5481356283592378,0.5209408821558725,-1.0271947462033653,0.00024173040583264083,-2.9728801692910665,0.5630160076524156,-2.747289130236104,1.4375502358399093,-1.8727549020486105,0.8745342281874936,3.1402810240969385,0.961311516194279,2.7571029039024317,2.8780637955130914,2.3880364362492634,1.9243439293887368,0.7420042206597057,0.5299715809641414,-0.2120326396955643,2.0190474438322457,1.2770432231725402,1.4890758628681042,-0.2004068239644004,0.7964962204792974,-0.6099075340839727,-0.6774871257858373,-0.4119871835472109,-0.09487969577074704
112.6470695343864,86.3260052030879,367.1667881922498,42.35100936889648,33.91964340209961,84.92011260986328,37.80726623535156,92.67945098876952,72.58071899414062,49.45960433031772,51.50500218246294,263.8030004857666,119.17695732419456,94.42149519834786,75.01361346185527,0.5715826749801636,0.9787391424179076,-1.7983103990554818,-1.8109605312347408,-0.0010202806442975514,-0.210998758673668,-0.2636077404022217,-1.741708755493164,0.16336140036582947,-2.484041929244995,1.940280556678772,2.9500789642333984,53.37204458591106,56.6576418641216,0.973675208282094,-0.9022515351599094,54.66162861569868,144.96591603579438,-2.589101815368796,367.1667881922498,103.96145262559851,-1.77416858294307,-0.543438800340671,-0.10687599118590647,-0.17089510086903692,2.3780643584291274,571.3427733749835,49.07593605164221,-2.552550292478728,1.8972761672481333,0.8069684382236385,-0.06500220159448891,-0.09880534730459052,-0.08951280607980848,0.4029126933983037,0.5206159331113464,-0.23773723253097126,-0.7820004997061026,-0.6545849893046425,-0.5587780983326059,-0.5071334004115524,-0.5654942443940252,-0.9427816061141572,-0.1697355050418713,0.4408895145792681,2.6474335526087587,2.5273886637813323,3.207078580961122,2.5944661683966013,1.8112945790981985,1.0313989456730068,2.408048136879811,3.3676841381789613,3.2568144123456992,2.8867772359553747,2.2770590178562413,2.7795951380593227,3.167689279477873,1.9869631487888977,1.5331532864620083,2.6474033296108246,-1.7769191563129425,-2.786717563867569,1.8588628212558191,0.8490644137011927,-1.0097984075546265,0.4269691407680512,1.9050701558589933,-2.220434188842773,-0.7423331737518309,2.2038882970809937,-2.6011959950076498,-3.069498602543966,-1.5913975874530235,1.4781010150909424,-0.004053063661527022,1.2415967464110595,1.0331666923508982,1.2456498100725866,1.0372197560124252,-0.20843005406016132,1.7853996217189745,2.0944966116044017,1.7894526853805013,2.0985496752659296,0.5438028753079147,0.8528998651933428,0.7522329293680761,1.0613299192535042,0.3090969898854281,0.00024173040583264083,-2.5489594592981644,0.3725436994716341,2.9215031587697986,0.7313564342908725,-3.0028694135905494,0.3588127348192384,3.5578981670905105,0.896049653383033,3.363784370798793,3.63706782370543,3.1913657906528647,2.771171607757835,1.314229600922462,0.18615658650911504,-1.1280730144133468,2.2694409804997124,0.9552113795772508,2.0832843939905974,-0.017886479377456806,0.9793449152693628,-0.21946168040000846,-0.6684265042185665,-0.7308949446832763,-0.5042305430481532
122.04274781842359,101.40082317707548,266.062328833173,21.0705509185791,29.71601867675781,213.53012084960946,85.78143310546874,120.30599975585936,46.67419052124024,21.073553677147263,35.0282836407556,219.12831526817757,100.82615508338269,222.31959637541163,263.8660474043317,-0.01688231900334354,0.5893752574920654,0.22172462940216064,-0.5615279078483583,1.22147536277771,2.4167239665985085,-2.1731624603271484,-0.27643239498138433,2.0760149955749507,2.417884349822998,-0.6114333271980286,-0.9245548844337462,43.47991362033499,30.430946694587778,0.5668876555206261,-0.9918752178343871,295.748866209903,165.33700730365882,-0.010165485986361413,266.062328833173,265.3274373052676,0.05719384161076161,2.1761240000450863,1.7178179448843518,2.1734072208995108,-0.6984992970932944,719.6028446529273,114.48222429698214,2.101211490244962,1.7852489709368615,0.6802919512883067,-0.29244795771468546,0.04367687001230499,-0.8916446206308041,-0.6503669756058299,0.918176044398896,-0.43968133750665866,-0.4677179190281617,-0.09557427566082777,-0.927889012281658,-0.009263580108150172,0.8793831957572111,0.039429448379061004,0.6408048535572671,-0.2805328205245269,0.8546105501825684,2.8673820841423017,3.7177199592099206,3.5150912152283222,4.185447609641935,1.2355825891219443,2.047955374241793,2.3810030889669616,1.777630870168884,2.9298328992152247,1.993120074980526,0.7153853281191498,2.735225846598273,1.93888268495206,1.9912642189937109,-0.3418693542480469,2.68744832277298,3.000569880008697,3.0293176770210266,-2.940746072922842,0.3131215572357177,-2.034007851277486,2.3524473905563354,-1.6921384970294395,2.6943167448043823,1.56172913312912,-0.33500093221664423,1.248607575893402,-0.6481224894523618,-1.896730065345764,-0.7540805761799532,0.7775170655314517,1.1729107234470535,1.531597641711405,1.9269912996270069,0.3953936579156021,-0.23681143023517334,0.3380176436719477,0.5172691459447798,1.092098219851901,-1.014328495766625,-0.439499421859504,-1.4097221536822269,-0.8348930797751061,0.5748290739071211,0.00024173040583264083,2.8719065179928056,-0.00271677914557511,-2.8746232971383807,-3.117902868445688,0.29337592074109264,-3.1151860893001126,3.351682232171373,0.06741409276451306,3.3198089572781067,3.1708529806954044,1.1877331189478355,3.156607697340123,1.225827184295105,0.06732799653070765,-1.1584991877643973,0.5489228114752396,-0.6769043728198654,0.4815948149445319,-0.3446615835736533,0.9977306422808444,-0.2812841639954627,-0.8632770793831466,0.7667631621856267,-0.8273336165795571
363.9286748755238,363.6681370407139,635.3757113540572,152.9392852783203,81.4251480102539,193.0388336181641,156.533935546875,387.95507812499983,114.23348999023438,153.30226154764478,81.4882103183421,200.93696528189344,322.17093967267084,440.4667584936467,125.65650863841664,0.06888247281312944,-0.03935433924198151,0.26385873556137074,-1.3404583930969238,0.5062991976737977,0.4033869802951814,-2.6455466747283936,-1.3411720991134644,2.9392609596252437,1.8481154441833496,-0.19360508024692535,1.8322107791900637,135.99598025775063,191.2532721937936,0.038358087983959434,-2.2222981632596146,299.42515854571565,352.99457289803144,-0.6997083833645932,635.3757113540572,349.91896035155776,-0.5925466583302579,3.0348927441323097,0.6646130477553811,2.4569939520137787,0.10133843508709416,1321.6037177836156,73.04877913221564,0.4322768574673714,1.5262273708117884,-0.0064105136506273615,-0.7338280988463741,0.4979802136860139,-0.6037086363555021,0.11875689624270434,-0.1801844536192985,0.7559621445613774,-0.4143168261079941,-0.16600454760380975,-0.4546669690942388,-0.6484168116355654,0.344506073523964,-0.18793431012740586,-0.9376907504839128,0.2597493346108202,1.940214417319733,3.142232805101114,1.115808331695038,2.7530231199445305,1.743917900782488,2.0284281650658,0.7250842136862855,2.0255751621124047,2.2778575279574453,3.356348481954248,2.4906527204602726,1.27068794168314,1.8361544049607863,3.1411607763164464,1.3088576091364863,1.0911455154418943,3.132866039872169,1.1070501804351809,2.041720524430275,0.015904664993286133,-2.0258158594369893,-0.6983776728259485,-2.0027522484408777,-1.789523188267843,-3.0938977638827723,2.451941594481468,1.147567018866539,-1.8054278532611288,-3.1098024288760584,-1.3043745756149292,-1.3196780392435277,0.2251099076423151,0.1320228150419973,1.5447879468858428,1.4517008542855248,-0.09308709260031778,-0.19202120204939369,-0.3001934519283729,1.127656837194134,1.0194845873151548,-0.4171311096917088,-0.525303359570688,-0.32404401709139097,-0.4322162669703702,-0.10817224987897922,0.00024173040583264083,2.3556555169266846,-0.577898792118531,-2.933554309045216,-1.6038931919061934,2.3236365983467087,-1.0259943997876615,2.7222207628773205,0.5877504991443152,3.191581333872456,1.7655637873415793,2.4065498781065333,1.2044522851974881,1.2692190293191563,0.08810399520388668,-1.18111503411527,0.6870884138709918,-0.5821306154481647,0.5989844186671052,-0.8094668694268501,0.8865319926644348,-0.9833525458040451,-0.049512830438951716,-0.5335693806055826,0.4182051197440993
180.01947872220188,149.56807832013186,383.4188949979453,87.50611877441406,24.42048454284668,123.98432159423828,79.32537841796875,98.42957305908202,78.75118255615234,360.03388859610254,25.050873738784407,194.99274826888472,223.62120457407926,186.00665605788933,84.07096852303239,-2.0925300121307355,0.2267317771911621,-1.0208867788314822,-1.693331480026245,-1.2454236745834353,-0.3382301032543182,2.7412118911743164,-0.018252408131957054,-0.5476081967353821,-2.4863836765289307,0.2296166867017746,-1.287309169769287,160.94893368019817,65.48327495393828,-2.3599421870738264,2.6016966694696806,120.78349396350583,129.32468338880864,-1.8072824990312883,383.4188949979453,80.31981716987144,-2.863984503689936,-1.7360577577213194,-1.151033627014088,-1.2071957769279846,-0.4239957507439275,583.0740390829545,168.79424083873988,-2.359843960471464,-0.9019975413911034,0.6382070862407313,0.8940667990750356,0.6963959400183555,0.6193162405820942,0.4267440490354504,0.30309374512917064,0.5937986628278697,0.3649241336918345,0.9491520228793129,-0.4794413416823724,0.7171956376832141,0.3135683530285173,0.17094963436506164,0.20123664397307786,-0.4360843606033708,2.0520799782692727,0.8090088608833808,1.0065672686002516,2.752685847539801,1.8094417410046817,1.7675022573935633,3.1803525411264206,1.3552747368190634,1.128551800371656,3.127029719998704,2.6506036328056046,1.4928766735277774,2.8567602338205917,1.3891317398338865,3.604666207369896,1.9387754797935488,-0.7772248834371567,0.739700973033905,-2.7160003632307053,-1.1990745067596436,1.5169258564710617,2.994365219269888,-0.5293557886034249,1.0555897394763392,-2.4681312683969736,-2.5115952044725423,0.24786909483373165,2.2546642462359827,-1.26905676163733,2.759464299306273,-0.32785138793197577,-0.13110979525079136,0.5472380275657676,0.1967415926811844,0.8750894154977433,0.6783478228165589,-0.4460900058438435,1.1040115195806957,-0.11823861791186775,1.4318629075126714,-0.3149802105930521,1.235121314831487,-0.9933280334096112,0.5567734920149281,1.5501015254245392,0.00024173040583264083,-0.7832000261840572,0.5288619807933348,1.312062006977392,2.474292860781921,-3.025692420213608,1.945430879988586,1.021794922202374,1.1816573620886277,2.157708834865839,2.535262884141141,3.2582625014451785,2.009666630501909,0.28740395990780643,-0.2113410968696141,-0.4987450567774205,-0.1370065940479659,-0.4244105539557723,0.07433450282164822,0.905436962611728,0.9727855534765076,0.8295212756769299,0.8838171017171146,0.6967135634032312,0.9681647283796442
